id,page,x,y,caption
img_828,590,57.59,408.29,Anorectal carcinoma. The anorectal margin shows an ulcerated mucosa with thickened wall (arrow). The sectioned surface of rectal wall is grey-white and fl eshy due to infi ltration by the tumour.
img_832,590,54.78,35.52,Pathologic staging according to Astler-Coller system. (Also see facing Table 18.12).
img_839,593,55.08,502.44,"Anatomy of the liver and its relationship to the gallbladder, pancreas and duodenum."
img_840,594,51.78,42.0,Histology of hepatic lobule. The hexagonal or pyramidal structure with central vein and peripheral 4 to 5 portal triads is termed the classical lobule. The fi gure on left shows functional divisions of the lobule into 3 zones shown by circles. The fi gure on right shows hepatic sinusoid perisinusoidal space and cords of hepatocytes.
img_845,600,50.22,574.68,"Salient features in morphology of liver in intra- and extrahepatic cholestasis. A, Intrahepatic cholestasis is characterised by elongated bile plugs in the canaliculi of hepatocytes at the periphery of the lobule. B, Extrahepatic cholestasis shows characteristic bile lakes due to rupture of canaliculi in the hepatocytes in the centrilobular area."
img_854,604,51.48,464.76,Complications of hepatic failure.
img_862,608,51.96,41.88,Genomic structure of hepatitis B virus (Dane particle).
img_864,609,59.88,42.36,Consequences of coinfection versus superinfection in combined HDV-HBV infection.
img_867,612,48.12,42.12,"Acute viral hepatitis. The predominant histologic changes are: variable degree of necrosis of hepatocytes, most marked in zone 3 (centrilobular); and mononuclear cellular infi ltrate in the lobule. Mild degree of liver cell necrosis is seen as ballooning degeneration while acidophilic Councilman bodies (inbox) are indicative of more severe liver cell injury."
img_869,614,48.0,517.08,"Fulminant hepatitis. There is wiping out of liver lobules with only collapsed reticulin framework left out in their place, highlighted by reticulin stain (right photomicrograph). There is no signifi cant infl ammation or fi brosis."
img_874,615,45.56,40.45,Clinicopathologic course of HBV and HCV infection.
img_875,616,326.22,41.88,Gross appearance of pyogenic abscesses in the liver.
img_876,616,326.22,550.92,Amoebic liver abscess is commonly solitary and its wall is irregular and necrotic.
img_880,617,48.0,41.88,Miliary tuberculosis liver. The hepatic parenchyma shows epithelioid granulomas with small areas of central necrosis and surrounded peripherally by Langhans’ giant cells and lymphocytes.
img_882,618,47.82,533.04,Microscopy shows three layers in the wall of hydatid cyst. Inbox in the right photomicrograph shows a scolex with a row of hooklets.
img_885,621,54.78,44.82,Metabolism of ethanol in the liver. Thickness and intensity of colour of arrows on left side of fi gure corresponds to extent of metabolic pathway followed (ADH = alcohol dehydrogenase; ALDH or ACDH = hepatic acetaldehyde dehydrogenase; NAD = nicotinamide adenine dinucleotide; NADH = reduced NAD).
img_886,622,47.45,41.88,Pathogenesis of alcoholic liver disease.
img_887,623,48.0,41.88,Fatty liver (alcoholic steatosis). Most of the hepatocytes are distended with large lipid vacuoles with peripherally displaced nuclei.
img_888,623,47.58,520.2,Alcoholic hepatitis. Liver cells show ballooning degeneration and necrosis with some containing Mallory’s hyalin (Inbox). Fatty change and clusters of neutrophils are also present.
img_890,624,48.12,518.28,"Alcoholic cirrhosis, microscopic appearance. It shows nearly uniform-sized micronodules, devoid of central veins and having thick fi brous septa dividing them. There is minimal infl ammation and some reactive bile duct proliferation in the septa."
img_892,626,48.0,512.52,Post-necrotic cirrhosis. Fibrous septa dividing the hepatic parenchyma into nodules are thick and contain prominent mononuclear infl ammatory cell infi ltrate and bile ductular hyperplasia. A few intact hepatic lobules remain.
img_893,627,311.58,41.88,"Primary biliary cirrhosis, diagrammatic representation. There are fi brous scars dividing the hepatic parenchyma into the micronodules. The fi brous septa contain prominent lymphoid infi ltrate and proliferated bile ducts. Many of the hepatocytes contain elongated bile plugs."
img_898,632,315.42,42.0,Major clinical consequences of portal hypertension.
img_903,635,48.72,41.88,Cavernous haemangioma of the liver.
img_904,636,65.51,418.25,"Hepatocellular carcinoma. Sectioned surface shows a single, large mass (arrow) with irregular borders and having central areas of necrosis, while rest of the hepatic parenchyma in the upper part of the picture shows many nodules of variable sizes owing to co-existent macronodular cirrhosis."
img_905,636,61.02,42.0,Macroscopic patterns of hepatocellular carcinoma.
img_906,637,48.12,41.88,"Hepatocellular carcinoma, typical microscopic pattern. The tumour cells resembling hepatocytes show pleomorphism and are seen forming 2-8 cell wide trabeculae which are separated by endothelium-lined sinusoidal spaces."
img_907,637,47.7,508.68,Fibrolamellar carcinoma liver.
img_908,638,336.66,458.88,Metastatic deposits from adenocarcinoma in the liver.
img_911,638,55.68,42.0,"Metastatic tumour deposits in the liver as seen on sectioned surface. Characteristic features include multiple, variable-sized, nodular masses, often under the capsule, producing umbilication on the surface."
img_918,643,45.6,39.02,Pure gallstones of various types.
img_919,643,309.59,39.87,Mixed and combined gallstones.
img_920,643,47.88,482.52,Cholesterolosis of the gallbladder. The lamina propria of the mucosa shows foamy macrophages.
img_921,643,312.06,528.84,Major clinical eff ects and complications of gallstones.
img_925,644,68.58,476.28,"Chronic cholecystitis, microscopic appearance. There is penetration of epithelium-lined spaces into the gallbladder wall (Rokitansky- Aschoff sinus) in an area. There is subepithelial and sub serosal fi brosis and hypertrophy of muscularis. Mononuclear infl ammatory cell infi ltrate is present in subepithelial and perimuscular layers."
img_926,645,343.43,459.29,"Carcinoma gallbladder. The lumen of the gallbladder contains irregular, friable papillary growth arising from mucosa (arrow). Two multi-faceted gallstones (mixed) are also present in the lumen."
img_927,645,310.92,42.0,Frequency of cancer in the biliary system.
img_932,648,311.94,457.08,Chronic pancreatitis. There is destruction of acinar tissue and presence of dystrophic calcifi cation. The necrotic tissue is surrounded by mixed infl ammatory infi ltrate with granulation tissue formation.
img_935,649,51.12,42.0,Complications of chronic pancreatitis.
img_940,650,52.32,41.88,Distribution of carcinoma of the pancreas (numbered serially) and its major eff ects.
img_943,652,50.76,539.04,Cross-section of the kidney showing gross structures.
img_944,652,313.74,537.12,Cross-section of the kidney showing arterial blood supply.
img_946,654,47.68,542.28,Ultrastructure of glomerular fi ltration barrier.
img_947,654,54.32,44.59,Structure of a nephron.
img_954,658,330.06,447.0,Clinical manifestations in chronic kidney disease.
img_958,660,311.66,41.88,Cystic diseases of kidney.
img_959,660,311.94,492.9,Renal cystic dysplasia. There are cysts lined by fl attened epithelium while the intervening parenchyma consists of primitive connective tissue and cartilage.
img_960,661,48.12,532.68,Polycystic kidney disease. Diagrammatic representation of comparison of gross appearance of the two main forms.
img_961,661,311.94,42.24,Adult (autosomal dominant) polycystic kidney disease (ADPKD). The kidney is enlarged and heavy. Sectioned surface shows loss of demarcation between cortex and medulla and replacement of the entire renal parenchyma by cysts varying in diameter from a few millimeters to 4-5 cm. These cysts are not communicating with the pelvi- calyceal system. The renal pelvis and calyces are distorted due to cystic change.
img_974,669,352.07,42.17,Flea-bitten kidney. The kidney is enlarged in size and weight. The cortex shows tiny petechial haemorrhages visible through the capsule (arrow).
img_975,669,48.0,532.8,"Acute post-streptococcal GN, light microscopic appearance. There is increased cellularity due to proliferation of mesangial cells, endothelial cells and some epithelial cells and infi ltration of the tuft by neutrophils and monocytes."
img_976,670,48.0,41.88,"Acute glomerulonephritis, diagrammatic represen tation of ultrastructure of a portion of glomerular lobule showing characteristic electron-dense irregular deposits or ‘humps’ on the epithelial side of the GBM."
img_977,671,47.58,520.2,"RPGN (post-infectious type), light microscopic appearance. There are crescents in Bowman’s space forming adhesions between the glomerular tuft and Bowman’s capsule. The tuft shows hypercellularity and leucocytic infi ltration."
img_978,672,48.0,41.88,"RPGN, diagrammatic representation of ultrastructure of a portion of glomerular lobule showing epithelial crescent formation and subepithelial granular deposits."
img_979,673,81.42,41.88,"Minimal change disease. A, Light microscopy shows a normal glomerulus while tubules show cytoplasmic vacuolation and proteinaceous material. B, Diagrammatic representation of ultrastructure of a portion of glomerular lobule showing diff use fusion or fl attening of foot processes of visceral epithelial cells (podocytes). The GBM is normal and there are no deposits."
img_980,673,47.58,524.4,"Membranous GN, light microscopic appearance. Glomeruli are normocellular but the capillary walls are diff usely thickened due to duplication of the GBM."
img_981,674,56.64,39.15,"Membranous GN, diagrammatic representation of ultrastructure of a portion of glomerular lobule showing subepithelial deposits of electron-dense material so that the basement membrane material protrudes between these deposits."
img_982,675,48.12,42.24,"Membranoproliferative GN, light microscopic appearance. The glomerular tufts show lobulation and mesangial hypercellularity. There is increase in the mesangial matrix between the capillaries. There is widespread thickening of the GBM."
img_983,675,47.64,467.52,"MPGN, diagrammatic representation of ultrastructure of a portion of glomerular lobule showing features of type I (left half ) and type II (right half ) MPGN. Type I (classic form) shows the characteristic subendothelial electron-dense deposits, while type II (dense deposit disease) is characterised by intramembranous dense deposits."
img_984,676,48.0,483.6,"A, Focal GN. The characteristic feature is the cellular proliferation in some glomeruli and in one or two lobules of the aff ected glomeruli i.e. focal and segmental proliferative change. B, C, Focal segmental glomerulosclerosis. The features are focal and segmental involvement of the glomeruli by sclerosis and hyalinosis and mesangial hypercellularity."
img_985,678,86.22,42.24,"End-stage kidney, gross appearance of short contract kidney in chronic glomerulonephritis. The kidney is small and contracted. The capsule is adherent to the cortex and has diff usely granular cortical surface."
img_986,678,48.12,509.52,"End-stage kidney in chronic GN, light microscopy. Glomerular tufts are acellular and completely hyalinised. Blood vessels in the interstitium are hyalinised and thickened while the interstitium shows fi ne fi brosis and a few chronic infl ammatory cells."
img_987,680,47.4,482.4,"Diabetic glomerulosclerosis. A, Diff use lesions. The characteristic features are diff use involvement of the glomeruli showing thickening of the GBM and diff use increase in the mesangial matrix with mild proliferation of mesangial cells and exudative lesions (fi brin caps and capsular drops). B, Nodular lesion (Kimmelstiel-Wilson Lesion). There are one or more hyaline nodules within the lobules of glomeruli, surrounded peripherally by glomerular capillaries with thickened walls."
img_993,681,48.0,42.0,Diabetic nephropathy—nodular (Kimmelstiel-Wilson or KW) lesions.
img_995,682,47.99,391.64,Pathogenesis of ATN.
img_996,683,48.0,41.88,"Ischaemic ATN. There is focal necrosis along the nephron involving proximal convoluted tubule (PCT) as well as distal convoluted tubule (DCT). The aff ected tubules are dilated, their lumina contain casts (hyaline or pigmented haem) and the aff ected regions are lined by regenerating thin and fl at epithelium."
img_997,683,311.94,42.12,Toxic ATN. There is extensive necrosis of epithelial cells involving predominantly proximal convoluted tubule (PCT) diff usely. The necrosed cells are desquamated into the tubular lumina and may undergo dystrophic calcifi cation. The tubular lumina contain casts (granular) and the regenerating fl at epithelium lines the necrosed tubule.
img_998,684,313.02,428.04,Pathogenesis of refl ux nephropathy.
img_999,685,326.27,41.93,Pyonephrosis. The kidney is enlarged and has increased perinephric fat in the hilum. Sectioned surface shows markedly dilated pelvis and calyces having irregular and ragged inner surface and containing necrotic debris and pus.
img_1000,686,59.64,41.88,"The two major types of mechanisms in chronic pyelonephritis. A, Vesicoureteric refl ux causing infection of peripheral papillae and consequent scars at the poles of the kidney. B, Obstructive pyelonephritis due to obstruction of the urinary tract causing high pressure backfl ow of urine and infection of all the papillae and consequent diff use scarring of the kidney and thinning of the cortex."
img_1001,686,47.88,491.04,"Small contracted kidney in chronic pyelonephritis with calyectasis. A, Diagrammatic representation. B, External surface of small and contracted kidney. The kidney is small in size and contracted. The capsule is adherent to the cortex and has irregular scars on the surface. C, Sectioned surface shows dilated pelvi-calyceal system with atrophied and thin peripheral cortex and increased hilar fat extending inside."
img_1002,687,48.0,41.88,Chronic pyelonephritis. The scarred area shows atrophy of some tubules and dilatation of others which contain colloid casts (thyroidisation). The tubules are surrounded by abundant fi brous tissue and chronic interstitial infl ammatory reaction. The blood vessels included are thick-walled and the glomeruli show periglomerular fi brosis.
img_1007,689,51.0,41.88,Causes of obstructive uropathy.
img_1008,690,47.99,42.29,"Staghorn renal stone with chronic pyelonephritis. The kidney is enlarged and heavy. The capsule is adherent to the cortex and has irregular scars on the surface. Sectioned surface shows dilated pelvi- calyceal system with atrophied and thin peripheral cortex. The pelvis of the kidney contains a single, large, soft yellow white stone taking the contour of the pelvi-calyceal system (arrow)."
img_1009,690,314.94,533.88,"Hydronephrosis, stages in its evolution."
img_1010,691,85.19,41.93,"Hydronephrosis with nephrolithiasis. The kidney is enlarged and heavy. On cut section, the renal pelvis and calyces are dilated and cystic and contain a large stone in the pelvis of the kidney (arrow). The cystic change is seen to extend into renal parenchyma, compressing the cortex as a thin rim at the periphery. Unlike polycystic kidney, however, these cysts are communicating with the pelvi-calyceal system."
img_1014,693,52.2,363.24,The renin-angiotensin mechanism.
img_1023,699,48.36,42.12,Renal cell carcinoma. The tumour shows solid masses and acini of uniform-appearing tumour cells. Clear cells predominate in the tumour while the stroma is composed of fi ne and delicate fi brous tissue.
img_1024,700,48.84,42.24,"Nephroblastoma (Wilms’ tumour). The kidney is enlarged and has ovoid and nodular appearance. The sectioned surface shows replacement of almost whole kidney by the tumour leaving a thin strip of compressed renal tissue at lower end (arrow). Cut section of the tumour is gray white, fl eshy and has small areas of haemorrhages and necrosis."
img_1025,700,48.12,526.44,Wilms’ tumour. There is predominance of small round to spindled sarcomatoid tumour cells. A few abortive tubules and poorly- formed glomerular structures are present in it.
img_1030,704,45.96,41.7,Gross patterns of epithelial bladder tumours.
img_1031,705,47.99,42.17,Carcinoma urinary bladder. The mucosal surface shows papillary tumour fl oating in the lumen (arrow).
img_1032,705,47.58,518.28,"Urothelial (Transitional cell) carcinoma, low grade. There is increase in the number of layers of epithelium in an orderly manner and slight loss of polarity. The cells show slight nuclear enlargement and mild variation in nuclear size and shape and infrequent mitosis."
img_1040,709,312.67,42.0,Tuberculous epididymo-orchitis. The interstitium contains several epithelioid cell granulomas with central areas of caseation necrosis. These granulomas are surrounded by Langhans’ giant cells and mantle of lymphocytes.
img_1042,710,312.0,42.0,"Haematocele testis. Sectioned surface of the sac shows thick wall coated internally by brownish, tan and necrotic material which is organised blood clot (arrow)."
img_1043,712,48.0,42.0,"Classification, incidence and histogenesis of testicular tumours."
img_1044,713,48.48,564.76,"Seminoma testis. The testis is enlarged but without distorting its contour. Sectioned surface shows replacement of the entire testis by lobulated, homogeneous, grey-white mass."
img_1045,714,48.0,42.0,Seminoma testis. Microscopy of the tumour shows lobules of monomorphic seminoma cells separated by delicate fibrous stroma containing lymphocytic infiltration.
img_1046,715,48.23,469.13,Yolk sac tumour testis. The tumour has microcystic pattern and has highly anaplastic tumour cells. Several characteristic Schiller- Duval bodies are present. Inset shows intra- and extracellular hyaline globules.
img_1047,716,77.52,42.96,"Immature teratoma testis. The testis is enlarged and nodular distorting the testicular contour. Sectioned surface shows replacement of the entire testis by variegated mass having grey-white solid areas, cystic areas, honey-combed areas and foci of cartilage and bone."
img_1048,716,48.0,535.63,Immature teratoma testis. Microscopy shows a variety of incompletely differentiated tissue elements.
img_1052,720,48.0,42.72,Squamous cell carcinoma penis. Microscopy shows whorls of malignant squamous cells with central keratin pearls.
img_1053,720,63.36,574.92,"Normal prostate, benign nodular hyperplasia and prostatic carcinoma. The nodule in case of benign nodular hyperplasia (B) is located in the inner periurethral part and compresses the prostatic urethra while prostatic carcinoma (C) generally arises in the peripheral glands and, thus, does not compress the urethra."
img_1054,721,324.24,498.16,"Nodular enlargement of the prostate. Sectioned surface of enlarged prostate shows soft to firm, grey-white, nodularity with microcystic areas."
img_1055,722,48.0,42.0,Nodular hyperplasia of the prostate. There is hyperplasia of fibromuscular elements. There are areas of intra-acinar papillary infoldings (convolutions) lined by two layers of epithelium with basal polarity of nuclei.
img_1056,723,48.48,42.22,Carcinoma of the prostate. The field shows microacini of small malignant cells infiltrating the prostatic stroma. Inset in the photomicrograph shows perineural invasion by prostatic adenocarcinoma.
img_1060,727,51.24,42.72,Non-neoplastic epithelial disorders of vulval skin.
img_1065,728,48.06,41.88,"Vulval intraepithelial neoplasia (VIN) lesion (Bowen’s disease). There is hyperkeratosis, parakeratosis, acanthosis, koilocytosis and presence of atypical anaplastic cells throughout the entire thickness of the epithelium. Photomicrograph on right under higher magnifi cation shows mitotic fi gures in the layers of squamous epithelium."
img_1068,730,312.77,488.88,Endocervical polyp. The surface is covered by endocervical mucosa with squamous metaplasia. The stromal core is composed of dense fi brous tissue which shows nonspecifi c infl ammation.
img_1069,731,326.22,41.88,Role of human papillomavirus (HPV) in the patho genesis of cervical neoplasia.
img_1071,734,47.63,41.93,"Squamous intraepithelial lesions (SIL). A, L-SIL. The smear shows koilocytes having abundant vacuolated cytoplasm and nuclear enlargement (arrow). B, H-SIL. The squamous cells have scanty cytoplasm and markedly hyperchromatic nuclei having irregular nuclear outlines. The background shows numerous PMNs."
img_1076,735,48.0,42.24,Invasive cancer cervix. Common histologic type is epidermoid (squamous cell) carcinoma showing the pattern of a moderately- diff erentiated non-keratinising large cell carcinoma.
img_1077,736,48.17,494.28,Sequential physiologic patterns of endometrium.
img_1078,737,311.82,478.2,Tuberculous endometritis. The stroma has caseating epithelioid cell granulomas having Langhans’ giant cells and peripheral layer of lymphocytes.
img_1079,738,311.94,459.96,"Endometriosis in abdominal scar following caesarean section in the past. Dense fi brocollagenic tissue contains endometrial glands, stroma and evidence of preceding old haemorrhage."
img_1080,738,72.95,41.69,Adenomyosis. The endometrial glands are present deep inside the myometrium (arrow).
img_1081,740,48.0,41.52,Three forms of endometrial hyperplasias.
img_1083,742,48.0,41.4,Endometrial carcinoma. The most common histologic pattern is well-diff erentiated adenocarcinoma showing closely packed (back- to-back) glands with cytologic atypia.
img_1084,743,48.0,41.88,"Leiomyomas. A, Diagrammatic appearance of common locations and characteristic whorled appearance on cut section. B, Sectioned surface of the uterus shows multiple circumscribed, fi rm nodular masses of variable sizes—submucosal (white arrows) and intramural (black arrows) in location having characteristic whorling. C, The opened up uterine cavity shows an intrauterine gestation sac with placenta (white arrow) and a single circumscribed, enlarged, fi rm nodular mass in intramural location (black arrow) having grey-white whorled pattern."
img_1085,743,48.0,496.44,"Leiomyoma uterus. Microscopy shows whorls of smooth muscle cells which are spindle-shaped, having abundant cytoplasm and oval nuclei."
img_1092,745,47.63,41.93,"Ectopic tubal gestation. The lumen of the fallopian tube is dilated in the middle and contains dark tan, haemorrhagic and friable gestational tissue (sac, foetus and placenta)."
img_1093,746,56.7,41.88,Structure of the ovary to illustrate origin of ovarian tumours.
img_1096,749,47.22,42.12,Papillary serous cystadenocarcinoma of the ovary. Microscopic features include stratifi cation of low columnar epithelium lining the inner surface of the cyst and a few psammoma bodies. The stroma shows invasion by clusters of anaplastic tumour cells.
img_1098,750,47.88,42.0,Mucinous cystadenoma of the ovary. The cyst wall and the septa are lined by a single layer of tall columnar mucin-secreting epithelium with basally-placed nuclei and large apical mucinous vacuoles.
img_1099,751,49.68,500.52,Histogenetic classifi cation of germ cell tumours of the ovary.
img_1101,752,48.12,513.84,Benign cystic teratoma. Microscopy shows characteristic lining of the cyst wall by epidermis and its appendages. Islands of mature cartilage are also seen.
img_1102,753,311.94,478.08,Dysgerminoma. The histologic appearance is identical to that of seminoma of the testis. Masses of large uniform tumour cells are separated by scanty fi brous stroma that is infi ltrated by lymphocytes.
img_1103,754,311.87,566.09,"Solid ovarian tumour. Specimen of the uterus, cervix and adnexa shows enlarged ovarian mass (arrow) on one side which on cut section is solid, gray-white and fi rm."
img_1104,754,48.12,42.12,Endodermal sinus (yolk sac) tumour ovary. The tumour has microcystic pattern and has highly anaplastic tumour cells. Several characteristic Schiller-Duval bodies are present. Inset shows intra- and extracellular hyaline globules.
img_1105,755,48.12,41.88,Granulosa cell tumour showing uniform granulosa cells and numerous rosette-like Call-Exner bodies containing central amorphous pink material surrounded by granulosa cells.
img_1106,756,48.0,535.32,Krukenberg tumour. Histologic features include mucin-fi lled signet-ring cells and richly cellular proliferation of the ovarian stroma.
img_1111,756,55.32,42.48,Krukenberg tumour showing characteristic bilateral metastatic ovarian cancer (arrow) having fi rm white appearance.
img_1112,759,66.18,42.36,"Uterus containing hydatidiform mole. The specimen shows numerous, variable-sized, grape-like translucent vesicles containing clear fl uid. Tan areas of haemorrhage are also seen."
img_1113,759,47.54,506.4,Hydatidiform mole characterised by hydropic and avascular enlarged villi with trophoblastic proliferation in the form of masses and sheets.
img_1119,761,48.06,416.89,"A, Microanatomy of the breast and major lesions at various sites. B, Normal terminal duct-lobular unit (TDLU). C, SMA-100 immunostain for myoepithelium."
img_1120,763,47.64,511.8,"Simple fibrocystic change. A, Diagrammatic view. It shows cystic dilatation of ducts and increase in fibrous stroma. There is mild epithelial hyperplasia in terminal ducts. B, Non-proliferative fibrocystic changes —fibrosis, cyst formation, adenosis and apocrine metaplasia. C, Proliferative fibrocystic changes showing moderate epithelial hyperplasia."
img_1122,765,48.0,42.0,"Fibroadenoma of the breast, microscopic patterns."
img_1123,766,48.0,42.0,"Phyllodes tumour. Simple mastectomy specimen shows replacement of almost whole breast with a large circumscribed, grey- white, firm, nodular mass having slit-like, compressed cystic areas (arrow) and areas of haemorrhage."
img_1124,767,315.0,42.0,Topographic considerations in breast cancer.
img_1125,768,53.88,601.59,Morphologic patterns in non-invasive (in situ) carcinoma of breast.
img_1126,769,69.77,41.51,Infiltrating duct carcinoma-NOS. The breast shows a tumour extending up to nipple and areola. Cut surface shows a grey white firm tumour extending irregularly into adjacent breast parenchyma.
img_1127,769,47.64,523.8,"Infiltrating duct carcinoma-NOS. Microscopic features include formation of solid nests, cords, gland-like structures and intraductal growth pattern of anaplastic tumour cells. There is infiltration of densely collagenised stroma by these cells in a haphazard manner."
img_1128,770,47.28,42.0,Invasive lobular carcinoma. Characteristic histologic features are: one cell wide files of round regular tumour cells (‘Indian file’ arrangement) infiltrating the stroma and arranged circumferentially around ducts in a target-like pattern.
img_1129,770,312.3,397.42,Medullary carcinoma breast. Cut surface of the breast shows a large grey white soft fleshy tumour replacing almost whole of the breast. The tumour is somewhat delineated from the adjacent breast parenchyma (arrow) as compared to irregular margin of IDC.
img_1130,771,48.0,491.68,Medullary carcinoma breast. Microscopy shows two characteristic features—large tumour cells forming syncytial arrange- ment and stroma infiltrated richly with lymphocytes.
img_1131,771,312.12,43.2,Colloid (mucinous) carcinoma breast. The tumour cells are seen as clusters floating in pools of abundant mucin.
img_1132,772,312.83,541.04,Oestrogen and progesterone hormonal receptors (ER and PR) in breast cancer. The tumour cells show nuclear positivity with ER and PR antibody immunostains.
img_1137,775,50.16,514.8,Main structures identified in a section of the normal skin.
img_1138,775,317.76,514.8,Different layers comprising the normal epidermis.
img_1140,778,72.96,42.0,"Chronic dermatitis (eczema). The epidermis shows hyper keratosis, acanthosis and broadened papillae and spongiosis of the epidermal layers. The dermis shows mild perivascular chronic inflammatory cell infiltrate."
img_1141,779,66.24,467.41,"Typical appearance of a verruca. The histologic features include papillomatosis, acanthosis, hyperkeratosis with parakeratosis and elongated rete ridges appearing to point towards the centre. Foci of vacuolated cells (koilocytes) are found in the upper stratum malpighii. Inset shows koilocytes and virus-infected keratinocytes containing prominent keratohyaline granules."
img_1142,780,48.35,519.24,Molluscum contagiosum. The epidermal layers show numerous molluscum bodies which are intracytoplasmic inclusions. Inset shows close-up view of molluscum bodies.
img_1143,780,311.76,519.24,Tinea capitis in the skin. The stratum corneum around the hair follicle shows presence of numerous arthrospores and hyphae.
img_1144,781,72.84,467.67,Lupus vulgaris. The dermis contains caseating epithelioid cell granulomas having giant cells and lymphocytes.
img_1145,781,335.28,464.02,"Cutaneous sarcoidosis. The dermis shows non-caseating epithelioid granulomas having Langhans’ giant cells and paucity of lymphocytes, termed as naked granulomas."
img_1146,782,72.96,446.4,Discoid lupus erythematosus (DLE). The epidermis is flat and is devoid of rete ridges. There is hyperkeratosis and follicular plugging. The basal layer shows hydropic degeneration and loss of dermo-epidermal junction (arrow). The upper dermis is oedematous and shows moderate lymphocytic infiltration.
img_1147,783,52.68,42.0,"Location of bullae and vesicles in non-infectious bullous dermatoses. A, Pemphigus vulgaris: The bulla is predominantly suprabasilar in position and contains acantholytic cells. B, Pemphigus vegetans: An intraepidermal abscess composed of eosinophils is seen. C, Pemphigus foliaceous: The bulla is superficial in subcorneal position and contains acantholytic cells. D, Pemphigoid: The bulla containing eosinophilis is subepidermal with regeneration of the epidermis at the periphery. E, Dermatitis herpetiformis: There is a papillary microabscess composed of neutrophils. F, Erythema Multiforme: The affected area shows necrotic keratinocytes and inflammatory cells."
img_1148,783,336.84,473.35,Pemphigus vulgaris. An intraepidermal bulla in suprabasal location containing acantholytic cells (arrow) is seen.
img_1149,784,72.84,41.88,Bullous pemphigoid. The skin shows non-acantholytic subepidermal bulla containing microabscess of eosinophils (arrow).
img_1150,784,48.0,512.16,Dermatitis herpetiformis. The tips of dermal papillae show neutrophilic microabscess (arrow) causing dermo-epidermal separation at tips.
img_1151,784,311.76,512.28,Erythema multiforme. There is pronounced dermo- epidermal interface dermatitis. There is oedema and necrosis of kertinocytes at the junction and mild lymphocytic infiltrate.
img_1152,785,65.52,464.47,Psoriasis. There is regular elongation of the rete ridges with thickening of their lower portion. The papillae are elongated and oedematous with suprapapillary thinning of epidermis. There is marked parakeratosis with diagnostic Munro microabscesses in the parakeratotic layer.
img_1154,786,64.56,43.2,"Lichen planus. There is hyperkeratosis, focal hypergranulosis and irregular acanthosis with elongated saw-toothed rete ridges. The basal layer shows liquefactive degeneration. The upper dermis shows a band-like mononuclear infiltrate with a sharply-demarcated lower border."
img_1155,786,72.84,459.22,Idiopathic calcinosis cutis. The subcutaneous tissue shows masses or nodules of calcium salt surrounded by foreign body giant cells.
img_1156,788,48.48,505.2,"Seborrheic keratosis. The border of the elevated lesion at the lateral margin is in a straight line from the normal uninvolved epidermis (arrow). The other features include papillomatosis, hyper- keratosis and acanthosis."
img_1157,788,336.84,469.68,Fibroepithelial polyp (acrochordon or soft fibroma). The epidermis is raised as polypoid mass over dense hyalinised fibrous connective tissue in the dermis.
img_1158,788,48.48,43.45,"Squamous cell papilloma. A, The skin surface shows a papillary growth with a pedicle while the surface is smooth. B, Microscopy resembles verruca but differs from it by not having vacuolated koilocytic cells in stratum malpighii."
img_1159,789,73.08,43.45,Epidermal inclusion cyst. The cyst wall is composed of all layers of the epidermis and has laminated layers of keratin towards the lumen of the cyst.
img_1160,789,47.28,512.16,"Dermoid cyst. In addition to features of epidermal cyst, dermoid cyst has adnexal structures in the cyst wall (i.e. hair follicles, sweat and sebaceous glands)."
img_1161,789,336.84,441.6,"Bowen’s disease. The epidermis is thick with loss of rete ridges but the normal base to surface maturation of epidermal layers is effaced. Instead, there are bizarre atypical squamous cells but the border between the epidermis and dermis is intact i.e. the basement membrane is not breached."
img_1163,791,48.0,42.0,Microscopic features of well-differentiated squamous cell carcinoma. The dermis is invaded by downward proliferating epidermal masses of cells which show atypical features. A few horn pearls with central laminated keratin are present. There is inflammatory reaction in the dermis between the masses of tumour cells.
img_1164,791,317.04,550.8,Common location and macroscopic appearance of basal cell carcinoma (rodent ulcer).
img_1165,792,48.0,43.8,Solid basal cell carcinoma. The dermis is invaded by irregular masses of basaloid cells with characteristic peripheral palisaded appearance. The masses of tumour cells are separated from dermal collagen by a space called shrinkage artefact.
img_1166,792,312.0,483.6,Pilomatricoma (calcifying epithelioma of Malherbe). The tumour shows islands and lobules within the dermis which are composed of two types of cells: outer basophilic cells and inner shadow cells. Areas of calcification are also seen.
img_1167,794,47.88,42.0,Intradermal naevus showing nests of naevus cells which are typically uniform and present in the dermis. Melanin pigment in naevus cells is coarse and irregular.
img_1168,795,47.88,529.34,Malignant melanoma of the oral cavity. The hemi- maxillectomy specimen shows an elevated blackish ulcerated area with irregular outlines.
img_1169,796,48.0,42.48,Malignant melanoma shows junctional activity at the dermal-epidermal junction. Tumour cells resembling epithelioid cells with pleomorphic nuclei and prominent nucleoli are seen as solid masses in the dermis. Many of the tumour cells contain fine granular melanin pigment. Photomicrograph shows a prominent atypical mitotic figure (arrow).
img_1170,796,312.0,502.25,Dermatofibrosarcoma protuberans. The tumour cells are arranged in storiform or cartwheel pattern. The tumour cells are spindled admixed with histiocytes and show moderate anisocytosis and anisonucleosis.
