id,page,x,y,caption
img_917,631,474.83,495.04,"Fig. 15.30 Pathology of ulcerative colitis. (D) This full-thickness histologic section shows that disease is limited to the mucosa. Compare with Fig. 15.29C. (Endoscopic image courtesy of Dr. Ira Hanan, The University of Chicago, Chicago, Illinois.)"
img_927,635,80.83,53.99,Fig. 15.33 Colonic adenomas. (A) Pedunculated adenoma (endoscopic view).
img_928,635,236.47,53.99,Fig. 15.33 Colonic adenomas. (B) Adenoma with a velvety surface.
img_929,635,391.63,53.99,Fig. 15.33 Colonic adenomas. (C) Low-magnification photomicrograph of a pedunculated tubular adenoma.
img_937,639,132.43,53.99,Fig. 15.38 Colorectal carcinoma. (A) Endoscopic view of ulcerated ascending colon adenocarcinoma.
img_938,639,256.87,53.99,"Fig. 15.38 Colorectal carcinoma. (B) Circumferential, ulcerated rectal cancer. Note the anal mucosa at the bottom of the image."
img_939,639,380.59,53.99,"Fig. 15.38 Colorectal carcinoma. (C) Cancer of the sigmoid colon that has invaded through the muscularis propria and is present within subserosal adipose tissue (left). Areas of chalky necrosis are present within the colon wall (arrow). (Endoscopic image courtesy of Dr. Ira Hanan, The University of Chicago, Chicago, Illinois.)"
img_940,639,83.35,548.7,"Fig. 15.39 Histologic appearance of colorectal carcinoma. (A) Well-differentiated adenocarcinoma. Note the elongated, hyperchromatic nuclei. Necrotic debris, present in the gland lumen, is typical."
img_941,639,241.87,548.7,Fig. 15.39 Histologic appearance of colorectal carcinoma. (B) Poorly differentiated adenocarcinoma forms a few glands but is largely composed of infiltrating nests of tumor cells.
img_942,639,399.07,548.7,Fig. 15.39 Histologic appearance of colorectal carcinoma. (C) Mucinous adenocarcinoma with signet ring cells and extracellular mucin pools.
img_949,644,326.16,444.17,"Fig. 16.2 Hepatocyte necrosis. In this PAS-D–stained biopsy from a patient with acute hepatitis B, clusters of pigmented hepatocytes with eosinophilic cytoplasm indicate foci of hepatocytes undergoing necrosis. PAS-D, Periodic acid-Schiff stain after diastase digestion."
img_950,644,82.64,74.46,"Fig. 16.1 Models of liver anatomy. In the lobular model, the terminal hepatic vein is at the center of a “lobule,” while the portal tracts are at the periphery. Pathologists often refer to the regions of the parenchyma as “periportal and centrilobular.” In the acinar model, on the basis of blood flow, three zones can be defined, zone 1 being the closest to the blood supply and zone 3 being the farthest. BD, Bile duct; CV, central hepatic vein; HA, hepatic artery; PV, portal tracts."
img_951,645,69.59,53.99,Fig. 16.3 Hepatocyte apoptosis. This biopsy from a patient with lobular hepatitis due to chronic hepatitis C shows scattered apoptotic hepatocytes (“acidophil bodies”; single arrows) and a patchy inflammatory infiltrate (double arrows).
img_953,646,309.0,524.61,Fig. 16.5 Cirrhosis resulting from chronic viral hepatitis. Note the broad scars separating bulging regenerative nodules over the liver surface.
img_956,647,63.87,514.98,Fig. 16.6 Alcoholic cirrhosis in an active drinker (A) and following long-term abstinence
img_957,647,313.95,514.98,"Fig. 16.6 Alcoholic cirrhosis in an active drinker (B). A, Thick bands of collagen separate rounded cirrhotic nodules. B, After 1 year of abstinence, most scars are gone (Masson trichrome stain)."
img_960,650,54.24,53.87,"Fig. 16.9 Potential outcomes of hepatitis B infection in adults, with their approximate frequencies in the United States. *Spontaneous HBsAg clearance occurs during chronic HBV infection at an estimated annual incidence of 1% to 2% in Western countries. As mentioned in the text, fulminant hepatitis and acute hepatic failure are used interchangeably."
img_963,655,64.27,388.6,"Fig. 16.13 Morphologic features of acute and chronic hepatitis. There is very little portal mononuclear infiltration in acute hepatitis (or sometimes none at all), while in chronic hepatitis portal infiltrates are dense and prominent—the defining feature of chronic hepatitis. Bridging necrosis and fibrosis are shown only for chronic hepatitis, but bridging necrosis may also occur in more severe acute hepatitis. Ductular reactions in chronic hepatitis are minimal in early stages of scarring, but become extensive in late-stage disease."
img_964,656,45.0,54.0,"Fig. 16.14 Ground-glass hepatocytes in chronic hepatitis B, caused by accu- mulation of hepatitis B surface antigen. Hematoxylin-eosin staining shows the presence of abundant, finely granular pink cytoplasmic inclusions; immunostaining (inset) with a specific antibody confirms the presence of surface antigen (brown)."
img_965,656,45.6,513.61,"Fig. 16.15 Chronic viral hepatitis due to HCV, showing characteristic portal tract expansion by a dense lymphoid infiltrate."
img_969,658,309.0,504.37,Fig. 16.16 Fatty liver disease associated with chronic alcohol use. A mix of small and large fat droplets (seen as clear vacuoles) is most prominent around the central vein and extends outward to the portal tracts. Some fibrosis (stained blue) is present in a characteristic perisinusoidal “chicken wire fence” pattern (Masson trichrome stain).
img_971,659,57.31,53.99,Fig. 16.17 Hepatocyte injury in fatty liver disease associated with chronic alcohol use. (A) Clustered inflammatory cells marking the site of a necrotic hepatocyte. A Mallory-Denk body is present in another hepatocyte (arrow).
img_972,659,294.31,53.99,"Fig. 16.17 Hepatocyte injury in fatty liver disease associated with chronic alcohol use. (B) “Ballooned” hepatocytes (arrowheads) associated with clusters of inflammatory cells. The inset stained for keratins 8 and 18 (brown) shows a ballooned cell (dotted line) in which keratins have been ubiquitinylated and have collapsed into an immunoreactive Mallory-Denk body, leaving the cytoplasm “empty.”"
img_975,663,321.0,54.0,"Fig. 16.20 Hereditary hemochromatosis. In this Prussian blue–stained section, hepatocellular iron appears blue. The parenchymal architecture is normal at this stage of disease, even with such abundant iron."
img_978,665,56.99,513.46,"Fig. 16.21 α1-Anti-trypsin deficiency. Periodic acid–Schiff (PAS) stain after diastase digestion of the liver, highlights the characteristic magenta cytoplas- mic granules."
img_983,668,309.0,54.0,"Fig. 16.24 Acute large-duct obstruction with ascending cholangitis. Super- imposed on features of duct obstruction (edema, ductular reaction) is an infiltrate of neutrophils involving the bile duct, the hallmark of ascending cholangitis."
img_984,668,309.0,534.11,Fig. 16.25 Cirrhosis secondary to primary biliary cholangitis.
img_986,669,56.99,53.94,Fig. 16.26 Neonatal hepatitis. Note the multinucleated giant hepatocytes.
img_991,670,308.99,53.92,Fig. 16.27 Primary biliary cirrhosis. A portal tract is markedly expanded by an infiltrate of lymphocytes and plasma cells. Note the granulomatous reac- tion to the bile duct undergoing destruction (the “florid duct lesion”).
img_993,671,154.71,53.99,Fig. 16.28 Imaging studies of a patient with primary sclerosing cholangitis. (B) Endoscopic retrograde cholangiography of the same patient shows nearly identical features as in A.
img_994,671,57.15,53.99,"Fig. 16.28 Imaging studies of a patient with primary sclerosing cholangitis. (A) Magnetic resonance cholangiography of the bile ducts shows focal dila- tion in some ducts (bright, broad areas) and stricturing of others (thinning or absence)."
img_995,671,324.0,548.85,"Fig. 16.29 Primary sclerosing cholangitis. A bile duct undergoing degenera- tion is entrapped in a dense, “onion-skin” concentric scar."
img_998,672,309.01,53.89,"Fig. 16.31 Liver infarct. A thrombus is lodged in a peripheral branch of the hepatic artery (arrow) and compresses the adjacent portal vein; the distal hepatic tissue is pale, with a hemorrhagic margin."
img_999,673,321.0,54.0,Fig. 16.32 Budd-Chiari syndrome. Thrombosis of the major hepatic veins has caused severe hepatic congestion.
img_1021,679,321.0,54.0,Fig. 16.39 Cholesterol gallstones. The wall of the gallbladder is thickened and fibrotic due to chronic cholecystitis.
img_1022,679,321.0,519.42,"Fig. 16.40 Pigment gallstones. Several faceted black gallstones are present in this otherwise unremarkable gallbladder from a patient with a mechanical mitral valve prosthesis, leading to chronic intravascular hemolysis."
img_1025,681,63.97,53.87,Fig. 16.41 Chronic cholecystitis. (A) The gallbladder mucosa is infiltrated by chronic inflammatory cells.
img_1026,681,313.93,53.87,Fig. 16.41 Chronic cholecystitis. (B) A Rokitansky-Aschoff sinus containing a fragmented bile pigment stone.
img_1035,689,59.89,53.97,Fig. 17.3 Pancreatic pseudocyst. (A) Cross-section revealing a poorly defined cyst with a necrotic brownish wall.
img_1036,689,301.81,74.62,"Fig. 17.3 Pancreatic pseudocyst. (B) Histologically, the cyst lacks an epithelial lining and instead is lined by fibrin and granulation tissue, with typical changes of chronic inflammation."
img_1041,691,44.99,239.46,Fig. 17.6 Mucinous cystic neoplasm. (A) Cross-section through a mucinous multiloculated cyst in the tail of the pancreas. The cysts are large and filled with tenacious mucin.
img_1042,691,311.93,241.94,"Fig. 17.6 Mucinous cystic neoplasm. (B) The cysts are lined by columnar mucinous epithe- lium, with a densely cellular “ovarian” stroma."
img_1047,693,312.04,220.13,Fig. 17.9 Carcinoma of the pancreas. (A) Cross-section through the head of the pancreas and adjacent common bile duct showing both an ill-defined mass in the pancreatic substance (arrowheads) and the green discoloration of the duct resulting from total obstruction of bile flow.
img_1050,696,45.12,54.0,"Fig. 18.1 Carcinoma in situ (Bowen disease) of the penis. The epithelium above the intact basement membrane shows delayed maturation and disor- ganization (left). Higher magnification (right) shows several mitotic figures, some above the basal layer, and nuclear pleomorphism."
img_1051,696,45.12,539.97,"Fig. 18.2 Carcinoma of the penis. The glans penis is deformed by an ulcer- ated, infiltrative mass."
img_1054,698,45.0,542.61,"Fig. 18.3 Seminoma of the testis appearing as a well-circumscribed, pale, fleshy, homogeneous mass."
img_1055,698,309.0,544.15,"Fig. 18.4 Seminoma of the testis. Microscopic examination reveals large cells with distinct cell borders, pale nuclei, prominent nucleoli, and a sparse lymphocytic infiltrate."
img_1057,699,57.0,54.0,"Fig. 18.5 Embryonal carcinoma. In contrast with the seminoma in Fig. 18.3, this tumor is hemorrhagic."
img_1058,699,324.0,54.0,Fig. 18.6 Embryonal carcinoma. Note the sheets of undifferentiated cells and primitive glandlike structures. The nuclei are large and hyperchromatic.
img_1059,699,57.0,514.39,"Fig. 18.7 Yolk sac tumor demonstrating areas of loosely textured, micro- cystic tissue and papillary structures resembling a developing glomerulus (Schiller-Duval bodies)."
img_1060,699,320.99,514.0,"Fig. 18.8 Choriocarcinoma. Both cytotrophoblastic cells with single central nuclei (arrowhead, upper-right) and syncytiotrophoblastic cells with multiple dark nuclei embedded in eosinophilic cytoplasm (arrow, middle) are present. Hemorrhage and necrosis are prominent."
img_1066,702,312.0,439.65,Fig. 18.11 Nodular prostatic hyperplasia. Well-defined nodules compress the urethra into a slitlike lumen.
img_1069,703,68.08,53.99,"Fig. 18.12 Nodular hyperplasia of the prostate. (A) Low-power photomicrograph demonstrates a well-demarcated nodule at the right of the field, with a portion of urethra seen to the left. In other cases of nodular hyperplasia, the nodularity is caused predominantly by stromal, rather than glandular, prolifera- tion."
img_1070,703,317.2,53.99,"Fig. 18.12 Nodular hyperplasia of the prostate. (B) Higher-power photomicrograph demonstrates the morphology of the hyperplastic glands, which are large and have papillary infoldings."
img_1072,704,309.0,54.0,"Fig. 18.13 Adenocarcinoma of the prostate. Carcinomatous tissue is seen on the posterior aspect (lower left). Note the solid whiter tissue of cancer, in contrast with the spongy appearance of the benign peripheral zone on the contralateral side."
img_1076,707,321.0,54.0,"Fig. 18.16 Cystoscopic appearance of a papillary urothelial tumor, resem- bling coral, within the bladder."
img_1078,708,143.99,54.12,Fig. 18.17 Noninvasive low-grade papillary urothelial carcinoma. Higher magnification (right) shows slightly irregular nuclei with scattered mitotic figures (arrow).
img_1079,708,44.99,534.08,Fig. 18.18 Carcinoma in situ (CIS) with enlarged hyperchromatic nuclei and a mitotic figure (arrow).
img_1083,712,311.99,53.99,"Fig. 18.21 Neisseria gonorrhoeae. Gram stain of urethral discharge demon- strates characteristic gram-negative, intracellular diplococci (arrow)."
img_1084,712,312.5,499.28,Fig. 18.22 Acute epididymitis caused by gonococcal infection. The epididy- mis is involved by an abscess. Normal testis is seen on the right.
img_1100,718,51.99,510.6,"Fig. 19.1 Nonneoplastic vulvar epithelial disorders. (A) Lichen sclerosus. There is marked thinning of the epidermis, fibrosis of the superficial dermis, and chronic inflammatory cells in the deeper dermis."
img_1101,718,301.95,510.6,Fig. 19.1 Nonneoplastic vulvar epithelial disorders. (B) Lichen simplex chronicus displaying thickened epidermis and hyperkeratosis.
img_1106,720,45.0,54.0,Fig. 19.3 Paget disease of the vulva. Large tumor cells with pale-pink cyto- plasm are seen infiltrating the epidermis. Chronic inflammatory cells are present in the underlying dermis.
img_1108,721,387.45,535.14,"Fig. 19.4 Cervical transformation zone showing the transition from mature glycogenated squamous epithelium, to immature metaplastic squamous cells, to columnar endocervical glandular epithelium."
img_1109,723,438.3,53.93,"Fig. 19.6 Spectrum of squamous intraepithelial lesions (SIL) with normal squamous epithelium for comparison: LSIL with koilocytotic atypia; HSIL with progressive atypia in all layers of the epithelium; and HSIL with diffuse atypia and loss of maturation (carcinoma in situ, far right image)."
img_1110,723,313.62,53.93,"Fig. 19.6 Spectrum of squamous intraepithelial lesions (SIL) with normal squamous epithelium for comparison: LSIL with koilocytotic atypia; HSIL with progressive atypia in all layers of the epithelium; and HSIL with diffuse atypia and loss of maturation (carcinoma in situ, far right image)."
img_1111,723,188.94,53.93,"Fig. 19.6 Spectrum of squamous intraepithelial lesions (SIL) with normal squamous epithelium for comparison: LSIL with koilocytotic atypia; HSIL with progressive atypia in all layers of the epithelium; and HSIL with diffuse atypia and loss of maturation (carcinoma in situ, far right image)."
img_1112,723,64.26,53.93,"Fig. 19.6 Spectrum of squamous intraepithelial lesions (SIL) with normal squamous epithelium for comparison: LSIL with koilocytotic atypia; HSIL with progressive atypia in all layers of the epithelium; and HSIL with diffuse atypia and loss of maturation (carcinoma in situ, far right image)."
img_1118,724,345.37,54.0,"Fig. 19.8 Cervical os with surrounding, invasive, exophytic cervical carcinoma."
img_1121,726,45.0,545.97,Fig. 19.10 Ovarian endometriosis. Sectioning of ovary shows a large endo- metriotic cyst with degenerated blood (“chocolate cyst”).
img_1134,730,301.9,53.9,Fig. 19.13 Uterine leiomyomas. (B) Microscopic appearance of leiomyoma shows bundles of normal-looking smooth muscle cells.
img_1135,730,57.35,53.9,"Fig. 19.13 Uterine leiomyomas. (A) The uterus is opened to show multiple submucosal, myometrial, and subserosal gray-white tumors, each with a charac- teristic whorled appearance on cut section."
img_1137,731,57.0,54.0,"Fig. 19.14 Pelvic inflammatory disease, bilateral and asymmetric. The tube and ovary to the left of the uterus are totally obscured by a hemorrhagic inflammatory mass. The tube is adherent to the adjacent ovary on the other side."
img_1147,735,57.0,533.59,Fig. 19.18 Mature cystic teratoma (dermoid cyst) of the ovary. A ball of hair (bottom) and a mixture of tissues are evident.
img_1152,738,45.24,54.0,"Fig. 19.19 Complete hydatidiform mole, consisting of numerous swollen (hydropic) villi."
img_1153,738,45.0,484.97,"Fig. 19.20 Complete hydatidiform mole. In this microscopic image, dis- tended hydropic villi (below) and proliferation of the chorionic epithelium (above) are evident."
img_1154,738,309.0,535.99,Fig. 19.21 Choriocarcinoma. This field contains both neoplastic cytotro- phoblast and multinucleate syncytiotrophoblast.
img_1159,742,81.99,493.16,Fig. 19.24 Intralobular stromal neoplasms. (A) Fibroadenoma. This benign tumor has an expansile growth pattern with pushing circumscribed borders.
img_1160,742,301.95,493.16,"Fig. 19.24 Intralobular stromal neoplasms. (B) Phyllodes tumors. Proliferating stromal cells distort the glandular tissue, forming cleftlike spaces, and bulge into surrounding stroma."
img_1165,743,61.99,549.66,"Fig. 19.25 Benign epithelial breast disease. (B) Proliferative breast disease is characterized by increased numbers of epithelial cells, as in this example of epithelial hyperplasia."
img_1166,743,215.95,549.66,Fig. 19.25 Benign epithelial breast disease. (C) Proliferative breast disease with atypia. The proliferating epithelial cells are monomorphic in appearance and pile up to form abnormal architectural structures.
img_1167,743,411.91,549.54,Fig. 19.25 Benign epithelial breast disease. (A) Nonproliferative disease. An apocrine cyst is shown that is a common feature of nonproliferative breast disease.
img_1168,746,45.86,53.89,"Fig. 19.27 Major pathways of breast cancer development. The most common pathway (yellow arrow) leads to ER-positive cancers. Morphologically recognized precursor lesions include flat epithelial atypia, ADH, and DCIS, all of which share certain genomic events with invasive ER-positive carcinomas, such gains of chromosome 1, losses of chromosome 16, and mutations of PIK3CA (the gene encoding PI3K). By gene expression profiling, these cancers are classified as “luminal.” This is the type of cancer that arises most commonly in individuals with germline BRCA2 mutations. Less common are cancers that overexpress HER2 because of gene amplification (green arrow). These cancers may be positive or negative for ER and are usually associated with germline TP53 mutations. A possible precursor lesion is atypical apocrine adenosis, which shares features with apocrine DCIS. The least common but molecularly most distinctive type of breast cancer is negative for ER and HER2 (“triple negative”; blue arrow). These cancers have loss of BRCA1 and TP53 function and are genomically unstable. The majority of triple-negative cancers are classified as “basal-like” by gene expression profiling."
img_1170,747,64.99,53.99,Fig. 19.28 Carcinoma in situ. (A) Lobular carcinoma in situ (LCIS).
img_1171,747,230.95,53.99,"Fig. 19.28 Carcinoma in situ. (B) Ductal carcinoma in situ (DCIS). DCIS partially involves the lobule in the lower half of this photo and has completely effaced the upper lobules, producing a ductlike appearance."
img_1172,747,396.91,53.99,Fig. 19.28 Carcinoma in situ. (C) Mammographic detection of calcifications associated with DCIS.
img_1180,753,45.0,503.17,"Fig. 20.1 Normal anterior pituitary gland. The gland is populated by several distinct cell types that express different peptide hormones. These hormones are basophilic (blue), eosinophilic (red), or nonstaining in routine sections stained with hematoxylin and eosin, which allows the various cell types to be identified. Note also the presence of a fine reticulin network between the cells."
img_1181,755,309.0,462.17,"Fig. 20.4 Pituitary adenoma. This massive, nonfunctioning adenoma has grown far beyond the confines of the sella turcica and has distorted the overlying brain. Nonfunctioning adenomas tend to be larger at the time of diagnosis than those that secrete a hormone."
img_1183,756,57.0,54.0,Fig. 20.5 Pituitary adenoma. The monomorphism of these cells contrasts with the admixture of cells seen in the normal anterior pituitary gland in Fig. 20.1. Note also the absence of the reticulin network.
img_1186,760,57.0,54.0,"Fig. 20.7 A patient with hyperthyroidism. A wide-eyed, staring gaze, caused by overactivity of the sympathetic nervous system, is one of the classic features of this disorder. In Graves disease, one of the most important causes of hyperthyroidism, accumulation of loose connective tissue behind the orbits also adds to the protuberant appearance of the eyes."
img_1188,762,57.0,531.67,Fig. 20.9 Hashimoto thyroiditis. The thyroid parenchyma contains a dense lymphocytic infiltrate with germinal centers. Residual thyroid follicles lined by deeply eosinophilic Hürthle cells also are seen.
img_1191,764,321.0,54.0,"Fig. 20.10 Graves disease. The follicles are lined by tall columnar epithelial cells that are actively resorbing the colloid in the centers of the follicles, resulting in a “scalloped” appearance of the colloid."
img_1194,765,51.99,522.16,Fig. 20.11 Multinodular goiter. (A) Gross morphologic appearance. The coarsely nodular gland contains areas of fibrosis and cystic change.
img_1195,765,301.95,522.16,"Fig. 20.11 Multinodular goiter. (B) Photomicro- graph of a specimen from a hyperplastic nodule, with compressed residual thyroid parenchyma on the periphery. The hyperplastic follicles contain abundant pink “colloid” within their lumina. Note the absence of a prominent capsule, a feature distinguishing such lesions from neoplasms of the thyroid. (B, Courtesy of Dr. William Westra, Department of Pathology, Johns Hopkins University, Baltimore, Maryland.)"
img_1200,767,309.0,522.17,"Fig. 20.13 Hürthle cell adenoma. On this high-power view, the tumor is composed of cells with abundant eosinophilic cytoplasm and small regular nuclei."
img_1204,769,51.99,219.99,"Fig. 20.15 Papillary carcinoma of the thyroid gland. (A to C) A papillary carcinoma with grossly discernible papillary structures. In this particular example, well-formed papillae (B) are lined by cells with characteristic empty-appearing nuclei, sometimes termed Orphan Annie eye nuclei (C). (D) Cells obtained by fine-needle aspiration of a papillary carcinoma. Characteristic intranuclear inclusions are visible in some of the aspirated cells (arrows)."
img_1205,769,301.95,219.99,"Fig. 20.15 Papillary carcinoma of the thyroid gland. (A to C) A papillary carcinoma with grossly discernible papillary structures. In this particular example, well-formed papillae (B) are lined by cells with characteristic empty-appearing nuclei, sometimes termed Orphan Annie eye nuclei (C). (D) Cells obtained by fine-needle aspiration of a papillary carcinoma. Characteristic intranuclear inclusions are visible in some of the aspirated cells (arrows)."
img_1206,770,57.0,54.0,Fig. 20.16 Follicular carcinoma of the thyroid gland. A few of the glandular lumina contain recognizable colloid.
img_1213,771,309.0,54.0,"Fig. 20.18 Medullary carcinoma of the thyroid gland. These tumors typically contain amyloid, visible here as homogeneous extracellular material, derived from calcitonin molecules secreted by the neoplastic cells."
img_1216,772,320.99,530.66,"Fig. 20.19 Technetium-99 radionuclide scan demonstrates an area of increased uptake corresponding to the left inferior parathyroid gland (arrow). This proved to be a parathyroid adenoma. Preoperative scintigraphy is useful in localizing and distinguishing adenomas from parathyroid hyperplasia, in which more than one gland will demonstrate increased uptake."
img_1218,773,51.99,53.93,"Fig. 20.20 Chief cell parathyroid adenoma. (A) In this low-power view, a solitary hypercellular adenoma is delineated from the residual normocellular gland on the upper right."
img_1219,773,301.95,53.93,Fig. 20.20 Chief cell parathyroid adenoma. (B) High-power detail shows minimal variation in nuclear size and occasional follicle formation.
img_1223,783,301.95,75.29,"Fig. 20.26 (B) Amyloidosis of a pancreatic islet in type 2 diabetes. Amyloidosis typically is observed late in the natural history of this form of diabetes, with islet inflammation noted at earlier observations."
img_1224,783,51.99,53.93,"Fig. 20.26 (A) Autoimmune insulitis in a human pancreatic explant. Arrows point to inflammation surrounding islet of Langerhans, while the surrounding acinar structures are essentially normal. (Photograph provided by Dr. Martha Campbell-Thompson, JDRF Network for Pancreatic Organ Donors, University of Florida., Gainesville, Florida.)"
img_1225,783,309.0,512.67,"Fig. 20.27 Severe renal hyaline arteriolosclerosis in a periodic acid–Schiff stained specimen. Note the markedly thickened, tortuous afferent arteriole. The amorphous nature of the thickened vascular wall is evident."
img_1226,784,57.0,54.0,Fig. 20.30 Nodular glomerulosclerosis in a renal specimen from a patient with long-standing diabetes.
img_1227,784,56.99,462.04,"Fig. 20.29 Renal glomerulus showing markedly thickened glomerular base- ment membrane (B) in a diabetic. L, Glomerular capillary lumen; U, urinary space."
img_1228,784,321.0,54.0,Fig. 20.30 Nodular glomerulosclerosis in a renal specimen from a patient with long-standing diabetes.
img_1229,784,321.0,452.67,"Fig. 20.31 Nephrosclerosis in a patient with long-standing diabetes. The bisected kidney demonstrates diffuse granular transformation of the surface (left) and marked thinning of the cortex (right). Additional features include some irregular depressions, the result of pyelonephritis, and an incidental cortical cyst (far right)."
img_1230,785,45.0,54.0,"Fig. 20.32 Characteristic morphologic changes of diabetic retinopathy. Fea- tures include advanced proliferative retinopathy with retinal hemorrhages, exudates, neovascularization, and tractional retinal detachment (lower-right corner)."
img_1232,787,308.99,53.99,"Fig. 20.33 Pancreatic neuroendocrine tumor (PanNET), also called islet cell tumor. The neoplastic cells are monotonous in appearance and demonstrate minimal pleomorphism or mitotic activity. There is abundant amyloid deposi- tion, characteristic of an insulinoma."
img_1237,789,309.0,54.0,"Fig. 20.35 Diffuse hyperplasia of the adrenal gland (bottom) contrasted with a normal adrenal gland (top). In a cross-section, the adrenal cortex is yellow and thickened, and a subtle nodularity is evident. The abnormal gland was from a patient with ACTH-dependent Cushing syndrome, in whom both adrenal glands were diffusely hyperplastic. ACTH, Adrenocorticotropic hormone."
img_1239,790,63.99,53.99,Fig. 20.36 (A) Primary pigmented nodular adrenocortical hyperplasia showing prominent pigmented nodules in the adrenal gland.
img_1240,790,313.95,53.99,"Fig. 20.36 (B) On histologic examina- tion, the nodules are composed of cells containing lipofuscin pigment, seen in the right part of the field. (Photographs courtesy of Dr. Aidan Carney, Department of Medicine, Mayo Clinic, Rochester, Minnesota.)"
img_1241,790,108.99,492.16,"Fig. 20.37 Adrenocortical adenoma. (A) The adenoma is distinguished from nodular hyperplasia by its solitary, circumscribed nature. The functional status of an adrenocortical adenoma cannot be predicted from its gross or microscopic appearance."
img_1242,790,268.95,492.16,Fig. 20.37 Adrenocortical adenoma. (B) Histologic features of an adrenal cortical adenoma. The neoplastic cells are vacuolated because of the presence of intracytoplasmic lipid. There is mild nuclear pleomorphism. Mitotic activity and necrosis are not seen.
img_1243,791,59.99,53.87,"Fig. 20.38 A patient with Cushing syndrome. Characteristic features include central obesity, “moon facies,” and abdominal striae. (Reproduced with permis- sion from Lloyd RV, et al: Atlas of nontumor pathology: endocrine diseases. Washington, DC, American Registry of Pathology, 2002.)"
img_1250,794,57.0,54.0,"Fig. 20.40 Waterhouse-Friderichsen syndrome. Bilateral adrenal hemor- rhage in an infant with overwhelming sepsis, resulting in acute adrenal insuf- ficiency. At autopsy, the adrenal glands were grossly hemorrhagic and shrunken; in this photomicrograph, little residual cortical architecture is discernible."
img_1252,795,44.99,53.99,"Fig. 20.41 Autoimmune adrenalitis. In addition to loss of all but a subcap- sular rim of cortical cells, there is an extensive mononuclear cell infiltrate."
img_1253,795,309.0,547.17,Fig. 20.42 Adrenal carcinoma. The tumor dwarfs the kidney and com- presses the upper pole. It is largely hemorrhagic and necrotic.
img_1256,796,321.0,54.0,Fig. 20.43 Adrenal carcinoma with marked anaplasia.
img_1258,797,66.0,54.0,Fig. 20.44 Pheochromocytoma. The tumor is enclosed within an attenuated cortex and demonstrates areas of hemorrhage. The comma-shaped residual adrenal gland is seen (lower portion).
img_1259,797,309.0,405.9,"Fig. 20.45 Photomicrograph of pheochromocytoma, demonstrating charac- teristic nests of cells with abundant cytoplasm. Granules containing cate- cholamine are not visible in this preparation. It is not uncommon to find bizarre cells (such as the one in the center of this image), even in pheochro- mocytomas that are benign."
img_1260,801,51.99,53.99,Fig. 21.1 Woven bone (A) is more cellular and disorganized than lamellar bone
img_1261,801,301.95,53.99,Fig. 21.1 Woven bone (B).
img_1264,802,98.75,53.87,"Fig. 21.3 Active growth plate with ongoing endochondral ossification. 1, Reserve zone. 2, Zone of proliferation. 3, Zone of hypertrophy. 4, Zone of mineralization. 5, Primary spongiosa."
img_1266,805,48.0,54.0,Fig. 21.6 Osteoporotic vertebral body (right) shortened by compression fractures compared with a normal vertebral body (left). Note that the osteo- porotic vertebra has a characteristic loss of horizontal trabeculae and thick- ened vertical trabeculae.
img_1267,805,45.0,528.93,"Fig. 21.7 In advanced osteoporosis, both the trabecular bone of the medulla (bottom) and the cortical bone (top) are markedly thinned."
img_1269,806,56.99,514.28,Fig. 21.8 Hyperparathyroidism with osteoclasts boring into the center of the trabecula resembling a train track (dissecting osteitis).
img_1270,806,324.0,54.0,"Fig. 21.9 Resected rib, harboring an expansile brown tumor adjacent to the costal cartilage."
img_1273,807,309.0,534.17,Fig. 21.11 Mosaic pattern of lamellar bone pathognomonic of Paget disease.
img_1275,809,343.74,53.94,"Fig. 21.13 Femoral head with a subchondral, wedge-shaped pale yellow area of osteonecrosis (arrow). The space between the overlying articular cartilage and bone is caused by trabecular compression fractures without repair."
img_1277,810,366.0,54.0,Fig. 21.14 Resected femur in a person with draining osteomyelitis. The drainage tract in the subperiosteal shell of viable new bone (involucrum) shows the inner native necrotic cortex (sequestrum).
img_1280,812,60.0,541.25,Fig. 21.15 Osteoid osteoma composed of haphazardly interconnecting tra- beculae of woven bone that are rimmed by prominent osteoblasts. The intertrabecular spaces are filled by vascularized loose connective tissue.
img_1281,812,348.59,53.99,"Fig. 21.16 Distal femoral osteosarcoma with prominent bone formation extending into the soft tissues. The periosteum, which has been lifted, has laid down a triangular shell of reactive bone known as a Codman triangle (arrow)."
img_1283,813,96.0,54.0,"Fig. 21.17 Osteosarcoma of the proximal tibia. The tan-white tumor fills most of the medullary cavity of the metaphysis and proximal diaphysis. It has infiltrated through the cortex, lifted the periosteum, and formed soft tissue masses on both sides of the bone."
img_1284,813,44.99,538.26,"Fig. 21.18 Fine, lacelike pattern of neoplastic bone produced by anaplastic malignant tumor cells in an osteosarcoma. Note the abnormal mitotic figure (arrow)."
img_1286,814,276.13,233.35,Fig. 21.20 Osteochondroma. (B) The cartilage cap has the histologic appearance of disorganized growth plate–like cartilage.
img_1287,814,101.77,233.32,Fig. 21.20 Osteochondroma. (A) Radiograph of an osteochondroma arising from the distal femur (arrow).
img_1288,814,398.52,462.67,Fig. 21.21 Enchondroma of the proximal phalanx. The radiolucent nodule of cartilage with central calcification thins but does not penetrate the cortex.
img_1289,815,45.0,524.61,Fig. 21.22 Enchondroma composed of a nodule of hyaline cartilage encased by a thin layer of reactive bone.
